-1011, -0.000153311, 0.00245734, 0, 0, 0, 5.2241e-06, 84377
-1012, -0.000308879, -0.000233969, 0, 0, 0, 1.74989e-05, 87554
-1021, -0.000857521, -0.00307562, 0, 0, 0, -6.2752e-07, 97090
-1022, -0.000939886, 0.00507518, 0, 0, 0, -4.29354e-06, 101653
-1031, -0.000280904, -0.00429151, 0, 0, 0, -5.16826e-06, 84685
-1032, 0.000114422, -0.00872737, 0, 0, 0, 9.02549e-06, 88062
-1041, -0.000533421, 0.00461618, 0, 0, 0, -2.09531e-05, 97285
-1042, -0.000964073, 0.00310699, 0, 0, 0, -1.09697e-05, 101726
-1051, -4.86226e-05, 0.00036307, 0, 0, 0, 7.68293e-06, 83828
-1052, -0.000540247, -0.00089994, 0, 0, 0, 9.62062e-06, 87130
-1061, -0.000521043, 0.00360858, 0, 0, 0, -4.73693e-06, 97524
-1062, -0.00068343, 0.00207832, 0, 0, 0, -3.16607e-06, 102064
-1071, 5.31731e-05, -0.00248713, 0, 0, 0, 9.67449e-06, 84512
-1072, 0.000139089, 0.00890049, 0, 0, 0, 1.14392e-05, 87835
-1081, -0.00044775, -0.00191052, 0, 0, 0, -4.13897e-06, 97152
-1082, -0.000497705, 0.000543363, 0, 0, 0, -3.38652e-06, 101623
-1091, -0.000113691, -0.00802417, 0, 0, 0, 2.8826e-05, 84334
-1092, -0.000555985, 0.00213398, 0, 0, 0, 2.29816e-05, 87692
-1101, -0.000698739, 0.00320754, 0, 0, 0, 5.50081e-06, 97631
-1102, -0.000420727, 0.000860144, 0, 0, 0, -6.79806e-06, 101946
-1111, 0.000196471, 0.00830977, 0, 0, 0, 1.10941e-05, 84302
-1112, 0.000361406, 0.00773287, 0, 0, 0, 1.22539e-05, 87524
-1121, -0.000404997, 0.010444, 0, 0, 0, -9.32668e-06, 96970
-1122, -0.000818763, 0.00750522, 0, 0, 0, -9.32071e-06, 101398
-1131, 0.000403359, -0.00724851, 0, 0, 0, 1.32499e-05, 83773
-1132, 0.000499473, -0.000899332, 0, 0, 0, 2.60952e-05, 87077
-1141, -0.000598227, 0.00560225, 0, 0, 0, -9.56486e-06, 97348
-1142, -0.000844027, 0.00348662, 0, 0, 0, -1.60518e-05, 101668
-1151, 4.05153e-06, 0.00827221, 0, 0, 0, 2.28908e-06, 84085
-1152, -0.000263982, 0.00456586, 0, 0, 0, 1.85619e-05, 87235
-1161, -0.000241715, -0.00161723, 0, 0, 0, -4.81299e-06, 97300
-1162, -0.000827902, -0.000623078, 0, 0, 0, -1.07e-07, 101750
-1171, -0.000856882, 0.0032013, 0, 0, 0, 1.75605e-06, 84254
-1172, -0.000599304, 0.00824616, 0, 0, 0, 3.40287e-06, 87352
-1181, -1.88211e-05, -0.00542907, 0, 0, 0, 1.34955e-06, 97255
-1182, -0.000440741, -0.00626282, 0, 0, 0, -7.08709e-06, 101642
-1191, 2.29664e-05, 0.00733074, 0, 0, 0, 3.38375e-06, 83826
-1192, 0.000220296, 0.0151036, 0, 0, 0, 6.51905e-06, 87053
-1201, -0.000380642, 0.00453064, 0, 0, 0, -1.56479e-05, 96800
-1202, -0.000738654, 0.00653971, 0, 0, 0, -1.00523e-05, 101176
-1211, -7.09618e-06, 0.00211843, 0, 0, 0, 1.16249e-06, 84079
-1212, -0.000317687, -0.00231261, 0, 0, 0, 1.77074e-06, 87350
-1221, -0.000596139, 0.000464533, 0, 0, 0, -8.3397e-06, 97963
-1222, -0.000702641, 0.00165641, 0, 0, 0, 4.98348e-07, 102418
-1231, 0.00024472, 0.00158103, 0, 0, 0, 1.17849e-05, 84078
-1232, 0.000410409, 0.00613015, 0, 0, 0, 6.38114e-06, 87359
-1241, -0.00042592, 0.00817041, 0, 0, 0, 2.75669e-06, 97100
-1242, -0.00049123, -0.00119293, 0, 0, 0, -6.81913e-06, 101555
-1251, -0.000557747, 0.0101715, 0, 0, 0, 7.97062e-06, 84233
-1252, -0.000475865, 0.0102289, 0, 0, 0, 9.88605e-06, 87587
-1261, -0.000456037, 0.00524248, 0, 0, 0, -6.37035e-06, 97706
-1262, -0.000793399, 0.0023415, 0, 0, 0, 7.56886e-06, 102235
-1271, -0.00015819, 0.0197461, 0, 0, 0, 1.76038e-05, 84421
-1272, -0.000149659, 0.0181303, 0, 0, 0, 1.27398e-05, 87672
-1281, -0.000568584, -0.00539551, 0, 0, 0, -5.04753e-06, 97006
-1282, -0.000970742, -0.00721658, 0, 0, 0, -8.31776e-06, 101336
-1291, 0.000130113, 0.0147925, 0, 0, 0, 1.16473e-05, 84091
-1292, -0.000299644, 0.0138505, 0, 0, 0, 2.09679e-05, 87279
-1301, -0.000481284, 0.00580897, 0, 0, 0, 4.37196e-07, 96828
-1302, -0.000561162, -0.00374785, 0, 0, 0, -3.33884e-06, 101139
-1311, -0.00037641, 0.0241317, 0, 0, 0, 3.36273e-05, 84167
-1312, -0.000223262, 0.0132268, 0, 0, 0, 2.63693e-05, 87211
-1321, -0.000675216, 0.00938285, 0, 0, 0, 6.81398e-06, 96805
-1322, -0.000500689, -0.00148007, 0, 0, 0, -3.17653e-06, 101302
-1331, 6.18775e-05, -0.000260313, 0, 0, 0, 1.20975e-05, 84301
-1332, 0.000109964, 0.00246999, 0, 0, 0, 1.5483e-05, 87652
-1341, -0.000769667, 0.0101656, 0, 0, 0, -7.29247e-06, 97813
-1342, -0.00109484, 0.00996653, 0, 0, 0, -1.3148e-06, 102213
-1351, -0.000257357, 0.00188151, 0, 0, 0, 8.7017e-06, 84246
-1352, -6.78226e-05, -0.00250509, 0, 0, 0, 6.58849e-06, 87499
-1361, -0.000587564, 0.000223406, 0, 0, 0, -3.70303e-06, 97505
-1362, -0.000690725, 0.00526843, 0, 0, 0, -2.52972e-06, 101769
