-1011, -0.651077, 0.0796466, 0, 0, 0, 0.00129605, 11463
-1012, -0.66704, 0.119321, 0, 0, 0, 0.00132693, 11357
-1021, 0.609487, 0.0915232, 0, 0, 0, -0.00133767, 12140
-1022, 0.629601, 0.0267241, 0, 0, 0, -0.00159184, 13029
-1031, -0.666183, 0.145826, 0, 0, 0, 0.00099976, 10924
-1032, -0.65417, 0.144018, 0, 0, 0, 0.00100072, 11075
-1041, 0.564565, 0.145584, 0, 0, 0, -0.00122555, 10210
-1042, 0.550701, 0.117751, 0, 0, 0, -0.000896335, 11175
-1051, -0.652366, -0.0165725, 0, 0, 0, 0.00108871, 10806
-1052, -0.638586, -0.0303261, 0, 0, 0, 0.00109583, 10505
-1091, -0.471346, -0.141124, 0, 0, 0, 0.00131426, 11865
-1092, -0.46448, -0.117287, 0, 0, 0, 0.00147142, 11454
-1101, 0.366378, -0.137805, 0, 0, 0, -0.00115241, 12781
-1102, 0.377203, -0.299759, 0, 0, 0, -0.00154292, 12178
-1111, -0.324083, -0.119315, 0, 0, 0, 0.00108575, 11536
-1112, -0.317536, -0.123164, 0, 0, 0, 0.00108284, 10743
-1121, 0.223794, -0.149283, 0, 0, 0, -0.000181742, 12695
-1122, 0.212211, -0.153579, 0, 0, 0, -3.41354e-05, 9258
-1131, -0.262481, -0.202205, 0, 0, 0, 0.0011844, 817
-1132, -0.258195, -0.187548, 0, 0, 0, 0.000881894, 10880
-1141, 0.101149, -0.169112, 0, 0, 0, -0.000626153, 13048
-1142, 0.102065, -0.180144, 0, 0, 0, -0.000475587, 12753
-1151, -0.106486, -0.166275, 0, 0, 0, 0.000845786, 7531
-1152, -0.112445, -0.186685, 0, 0, 0, 0.000848177, 11013
-1161, -0.0010197, -0.0205638, 0, 0, 0, -0.000498535, 12000
-1162, 0.00641335, -0.10448, 0, 0, 0, -0.000352435, 12272
-1171, -0.0397207, -0.107016, 0, 0, 0, 0.00149344, 10848
-1172, -0.0304762, -0.151761, 0, 0, 0, 0.00168213, 10429
-1181, -0.0524675, -0.0293709, 0, 0, 0, -0.000702239, 13006
-1182, -0.070286, -0.0120778, 0, 0, 0, -0.000659982, 11483
-1191, 0.0141679, -0.117965, 0, 0, 0, 0.00139965, 11085
-1192, 0.0199973, -0.0968521, 0, 0, 0, 0.00155902, 10213
-1201, -0.0613171, 0.0112324, 0, 0, 0, -0.00110121, 13199
-1202, -0.0682506, 0.040487, 0, 0, 0, -0.00111616, 13236
-1211, 0.0776898, 0.101507, 0, 0, 0, 0.00104635, 11406
-1212, 0.0836364, 0.0936814, 0, 0, 0, 0.00102679, 11926
-1221, -0.103718, 0.0855794, 0, 0, 0, -0.000477974, 9214
-1222, -0.0973349, 0.142154, 0, 0, 0, -0.000695397, 13333
-1231, 0.0031409, 0.221679, 0, 0, 0, 0.0011471, 11197
-1232, -0.00743631, 0.187628, 0, 0, 0, 0.00137527, 11975
-1241, -0.0678429, 0.157398, 0, 0, 0, -0.000961066, 13305
-1242, -0.0138792, 0.188221, 0, 0, 0, -0.00101975, 13285
-1251, -0.0261853, 0.180703, 0, 0, 0, 0.00108152, 10535
-1252, -1.83214, 67.4922, 0, 0, 0, 0.025906, 20
-1261, 0.00119336, 0.269485, 0, 0, 0, -0.000743654, 13906
-1262, 0.00189845, 0.346509, 0, 0, 0, -0.000359253, 12896
-1271, -0.0817381, 0.249061, 0, 0, 0, 0.00147115, 10919
-1272, -0.104197, 0.270734, 0, 0, 0, 0.00162958, 12010
-1281, 0.126256, 0.402021, 0, 0, 0, -0.000580452, 12506
-1282, 0.100462, 0.345057, 0, 0, 0, -0.000285209, 13466
-1291, -0.208908, 0.244084, 0, 0, 0, 0.0018109, 6722
-1292, -0.24335, 0.182698, 0, 0, 0, 0.00171961, 8026
-1301, 0.247411, 0.338564, 0, 0, 0, -0.000687913, 12016
-1302, 0.242984, 0.266622, 0, 0, 0, -0.000605769, 12750
-1311, -0.324791, 0.266202, 0, 0, 0, 0.0013717, 11779
-1312, -0.336978, 0.255915, 0, 0, 0, 0.0012868, 11454
-1321, 0.3663, 0.293391, 0, 0, 0, -0.000721674, 13175
-1322, 0.363389, 0.187422, 0, 0, 0, -0.000566007, 8780
-1331, -0.501799, 0.214522, 0, 0, 0, 0.00113281, 10537
-1332, -0.530667, 0.188965, 0, 0, 0, 0.00117054, 11510
-1341, 0.496861, 0.130358, 0, 0, 0, -0.00122436, 11766
-1342, 0.49516, 0.201396, 0, 0, 0, -0.00121817, 13077
-1351, -0.624186, 0.264517, 0, 0, 0, 0.00108414, 11164
-1352, -0.614688, 0.181095, 0, 0, 0, 0.00116046, 10382
-1361, 0.587214, 0.220039, 0, 0, 0, -0.0015693, 12253
-1362, 0.593279, 0.186916, 0, 0, 0, -0.00143186, 13143
1011, 0.445453, 0.217871, 0, 0, 0, -0.000295223, 12186
1012, 0.43731, 0.244834, 0, 0, 0, -6.08442e-05, 12147
1021, -0.359735, 0.230325, 0, 0, 0, 0.000218394, 13947
1022, -0.374108, 0.304728, 0, 0, 0, -5.259e-06, 12944
1031, 0.488228, 0.200901, 0, 0, 0, -9.1557e-05, 11483
1032, 0.494261, 0.175528, 0, 0, 0, -5.98536e-05, 11352
1041, -0.404165, 0.126325, 0, 0, 0, 0.00032863, 13430
