-1011, -0.64907, 0.196382, 0, 0, 0, 0.00134975, 8753
-1012, -0.665743, 0.209567, 0, 0, 0, 0.0012994, 8775
-1021, 0.616933, 0.0884592, 0, 0, 0, -0.00140759, 10018
-1022, 0.634189, 0.0626336, 0, 0, 0, -0.00167752, 9953
-1031, -0.668492, 0.0755324, 0, 0, 0, 0.00106412, 8518
-1032, -0.662371, 0.0478922, 0, 0, 0, 0.001094, 8460
-1041, 0.572917, 0.0342936, 0, 0, 0, -0.00123853, 7913
-1042, 0.560637, -0.0299287, 0, 0, 0, -0.00100711, 8288
-1051, -0.655006, -0.0515239, 0, 0, 0, 0.00128171, 8380
-1052, -0.645522, -0.0475668, 0, 0, 0, 0.00132764, 8698
-1091, -0.472011, -0.0817438, 0, 0, 0, 0.00141524, 9144
-1092, -0.46588, -0.0595316, 0, 0, 0, 0.0014637, 9280
-1101, 0.367696, -0.123092, 0, 0, 0, -0.00118469, 10114
-1102, 0.380408, -0.209697, 0, 0, 0, -0.00152698, 10385
-1111, -0.320289, -0.176086, 0, 0, 0, 0.00100246, 9378
-1112, -0.312855, -0.210012, 0, 0, 0, 0.000962575, 9359
-1121, 0.217603, -0.134859, 0, 0, 0, -8.82594e-05, 10626
-1122, 0.210725, -0.187279, 0, 0, 0, -4.40545e-06, 10436
-1131, -0.256698, -0.200567, 0, 0, 0, 0.000979009, 9251
-1132, -0.253458, -0.203683, 0, 0, 0, 0.000973521, 9485
-1141, 0.0963485, -0.162332, 0, 0, 0, -0.000599314, 10498
-1142, 0.0924892, -0.18917, 0, 0, 0, -0.000421567, 10452
-1151, -0.0909233, -0.247212, 0, 0, 0, 0.000678344, 4988
-1152, -0.104946, -0.228205, 0, 0, 0, 0.000869236, 9179
-1161, -0.00801969, -0.104062, 0, 0, 0, -0.000527638, 9684
-1162, -0.00167543, -0.136794, 0, 0, 0, -0.00034741, 10268
-1171, -0.0388299, -0.176929, 0, 0, 0, 0.00162007, 9461
-1172, -0.0305196, -0.208461, 0, 0, 0, 0.00184842, 9435
-1181, -0.0593979, -0.127535, 0, 0, 0, -0.000720937, 10610
-1182, -0.0788274, -0.138535, 0, 0, 0, -0.000745547, 10521
-1191, 0.0227596, -0.117985, 0, 0, 0, 0.0014377, 9169
-1192, 0.031418, -0.0787114, 0, 0, 0, 0.00159833, 9456
-1201, -0.0700486, -0.0328417, 0, 0, 0, -0.00104762, 10802
-1202, -0.07647, 0.0145422, 0, 0, 0, -0.00108299, 10917
-1211, 0.0799849, -0.0225593, 0, 0, 0, 0.00120309, 8883
-1212, 0.0857556, 0.0445048, 0, 0, 0, 0.00120549, 9395
-1221, -0.110758, 0.0386004, 0, 0, 0, -0.00050306, 7402
-1222, -0.100696, 0.189321, 0, 0, 0, -0.000666941, 10637
-1231, 0.0105677, 0.151602, 0, 0, 0, 0.00110357, 8869
-1232, -0.00207532, 0.108519, 0, 0, 0, 0.00134782, 9543
-1241, -0.0672605, 0.175672, 0, 0, 0, -0.000991602, 10348
-1242, -0.0155146, 0.178753, 0, 0, 0, -0.00103557, 10811
-1251, -0.0287108, 0.263097, 0, 0, 0, 0.00113322, 7282
-1252, -0.0298956, 0.250514, 0, 0, 0, 0.00102766, 8244
-1261, -0.00168004, 0.216206, 0, 0, 0, -0.000681693, 9455
-1262, -0.00115322, 0.296968, 0, 0, 0, -0.000311207, 9389
-1271, -0.0861055, 0.306984, 0, 0, 0, 0.00133546, 7985
-1272, -0.106028, 0.365563, 0, 0, 0, 0.00159106, 8236
-1281, 0.125321, 0.325777, 0, 0, 0, -0.000581583, 8160
-1282, 0.0992884, 0.260412, 0, 0, 0, -0.000297399, 9232
-1291, -0.213589, 0.349649, 0, 0, 0, 0.00158782, 7814
-1292, -0.229293, 0.391906, 0, 0, 0, 0.00155959, 8063
-1301, 0.248751, 0.247775, 0, 0, 0, -0.000809938, 8730
-1302, 0.24643, 0.234271, 0, 0, 0, -0.000787524, 9017
-1311, -0.322014, 0.327001, 0, 0, 0, 0.00124288, 9537
-1312, -0.332558, 0.30197, 0, 0, 0, 0.00116185, 9518
-1321, 0.357597, 0.322922, 0, 0, 0, -0.000458746, 10366
-1322, 0.359092, 0.333367, 0, 0, 0, -0.000408832, 10270
-1331, -0.49752, 0.290576, 0, 0, 0, 0.00112629, 8415
-1332, -0.525545, 0.238623, 0, 0, 0, 0.00107651, 9178
-1341, 0.507189, -0.32263, 0, 0, 0, -0.00150346, 382
-1342, 0.499224, 0.229441, 0, 0, 0, -0.00114901, 10299
-1351, -0.624698, 0.20178, 0, 0, 0, 0.00107395, 8806
-1352, -0.615137, 0.184564, 0, 0, 0, 0.0011279, 8716
-1361, 0.585219, 0.157797, 0, 0, 0, -0.00151631, 9789
